Comments,Unnamed: 1,Unnamed: 2,neg,neu,pos
Humanity on display - More power to the 'peacemakers'.. ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Beautiful Jews ,,,0.22507544365905138,0.2760096009474321,0.4989149553935166
"I have no words to explain myself but very thankful for standing and approaching to worlds so called leaders 
Once again thank you very much. ",,,0.2431223502240703,0.451495233374852,0.30538241640107766
wonderful,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
Love these people,,,0.22992573987026316,0.31758845776413563,0.45248580236560126
My love and support to you all. ,,,0.23212627742901143,0.3532872702958208,0.41458645227516777
Thank you!,,,0.22780617094489358,0.29663283847868743,0.4755609905764191
It seems the teal jews are also the victim of isra*l,,,0.2659806039593714,0.5105167196962529,0.22350267634437573
Much respect ,,,0.22695887772879322,0.28967767684339457,0.4833634454278121
Un grand chapeau bas et tout mon respect ils n'arriveront pas a nous diviser milles mercis ,,,0.2518198558602741,0.4299693702533339,0.31821077388639185
Looks like they are walking not marching. I am all for a peaceful resolution.,,,0.23103034011098922,0.43683215837275996,0.3321375015162509
"Antizionism is not antisÃ©mitisme 

",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Some Jews themselves are supporting the Muslims in Gaza, but the blind followers still feel no shame in making Israel their illegitimate father",,,0.3255400444535065,0.42644588552421453,0.24801407002227902
Congratulations to them. Coexistence is still better..,,,0.23169682406562772,0.42471982840125516,0.3435833475331171
"Looks like they are walking not marching. I am all for a peaceful resolution.,,,,,,,,,,,,,,",,,0.23103034011098922,0.43683215837275996,0.3321375015162509
It seems the teal jews are also the victim of isra*,,,0.2659806039593714,0.5105167196962529,0.22350267634437573
Much respect ,,,0.22695887772879322,0.28967767684339457,0.4833634454278121
A big tip of the hat and all my respect. They will not manage to divide us. A thousand thanks,,,0.22816646885488087,0.47204555185589486,0.29978797928922424
stay blessed,,,0.22507544365905138,0.2760096009474321,0.4989149553935166
There still some hope,,,0.2326908241652255,0.3867237591453529,0.3805854166894217
"This is for your silence and complicty 

God bless them
",,,0.23141652247361308,0.4301866629727636,0.3383968145536233
"Thatï¿½s what being human stands for...""",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Those folks were very brave.,,,0.23266083213632796,0.39134195265525484,0.3759972152084173
"When I need faith & peace in my...
When I need to seek to help rather than raise arms in aggression...
These peaceful warriors show the way.
Dont let up. We need u now more than ever.

Don't get fooled by this hoodlums,,,,,,,,,,,,,,
#VoteZionistsOut,,,,,,,,,,,,,,
âKnowing is easy. Understanding is hard. There's a huge difference between knowing and understanding.â - ",,,0.23504104986215513,0.45521060461826884,0.30974834551957603
"Thread of threads.""",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
peace!,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
Those folks were very brave.,,,0.23266083213632796,0.39134195265525484,0.3759972152084173
"When I need faith & peace in my...
When I need to seek to help rather than raise arms in aggression...
These peaceful warriors show the way.
Dont let up. We need u now more than ever.

#VoteZionistsOut,,,,,,,,,,,,,,
âKnowing is easy. Understanding is hard. There's a huge difference between knowing and understanding.â - ",,,0.23586821399272942,0.45453423429794726,0.30959755170932346
That is brave.,,,0.23119542028781784,0.3347096127023093,0.43409496700987293
May God bless you all,,,0.23141652247361308,0.3383968145536233,0.4301866629727636
Herois,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Heroic,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
"âThese commandments that I give you today are to be on your hearts. Impress them on your children. Talk about them when you sit at home and when you walk along the road, when you lie down and when you get upâ - Deuteronomy 6:6-7",,,0.21671419112222867,0.5520173041095643,0.23126850476820698
Humanity  wins,,,0.22552080001880995,0.27905597647945296,0.4954232235017371
Clear fact: Zionists are enemies. Jews and Christians aren't.,,,0.30303923836828894,0.40783484332914216,0.2891259183025689
"Front row are obviously well placed informed, having spent many years analysing all available evidence.",,,0.22095837777349767,0.5274079500846789,0.2516336721418234
Humanity  wins,,,0.22552080001880995,0.27905597647945296,0.4954232235017371
Clear fact: Zionists are enemies. Jews and Christians aren't.,,,0.30303923836828894,0.40783484332914216,0.2891259183025689
"Front row are obviously well placed informed, having spent many years analysing all available evidence.",,,0.22095837777349767,0.5274079500846789,0.2516336721418234
SELF HATING JEWS,,,0.43135888555060214,0.33728909953110114,0.23135201491829685
Love it ,,,0.2244624985970307,0.27197459171429744,0.5035629096886719
Thank you Allah knows you are on the right side MashaaAllah,,,0.22487354697147813,0.500465282520298,0.27466117050822386
So brave.,,,0.22552080001880995,0.27905597647945296,0.4954232235017371
 #ceasefirenow,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
peace,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
"
 that is hope",,,0.23194283490561474,0.3487972961131604,0.41925986898122486
 Thank you.,,,0.22866362717897118,0.3043724289285514,0.4669639438924774
"Humanity at its best , there is a hope ",,,0.2320223521206678,0.35066582778307687,0.4173118200962554
These are the real Jews and real followers of Tohrat....,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
We must prosecute,,,0.4122523084443554,0.3555392180090975,0.2322084735465472
"Bravo, you must be praised. You are right; all people, all faiths can live together. Politicians divide.",,,0.22866362717897118,0.4669639438924774,0.3043724289285514
Such courage!! Thank you for standing up for humanity ,,,0.2326314708051525,0.39404122312293766,0.3733273060719099
Respect to your humanity,,,0.2326908241652255,0.3805854166894217,0.3867237591453529
"May God Almighty bless you for making all right-minded, justice-oriented people proud!!",,,0.23268368265697553,0.38826183560119915,0.3790544817418254
"Humanity at its best , there is a hope ",,,0.2320223521206678,0.35066582778307687,0.4173118200962554
"
Whether yes or no, are you in favor of this demonstration?",,,0.2715706517622306,0.3665820361604026,0.36184731207736676
These are the real Jews and real followers of Tohrat....,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Something beautiful! ,,,0.2245144064597714,0.2723096604922146,0.503175933048014
Respect to your humanity,,,0.2326908241652255,0.3805854166894217,0.3867237591453529
thank you so much,,,0.23251586677627414,0.4009988128778849,0.3664853203458408
"good people, I'm glad they exist",,,0.23187605564304065,0.34730487134723137,0.42081907300972804
There are good hearts and things in the world too,,,0.22695887772879322,0.4833634454278121,0.28967767684339457
Love u all ,,,0.2244624985970307,0.27197459171429744,0.5035629096886719
Same coin...,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
this is beautifull,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Wonderful ! Ceasefire now !,,,0.22976855164687884,0.3157884429601091,0.4544430053930121
"We love you for your selflessness, adherence to your own beliefs, and dignity.",,,0.23152055480895875,0.4282335221357959,0.3402459230552452
Itâs really hard to pick the anti-Semites in this crowd.,,,0.2607127632286031,0.5166777007322538,0.22260953603914313
WIND OF CHANGE,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Albert Einstein would be so proud of them.,,,0.23103034011098922,0.43683215837275996,0.3321375015162509
I love you my brothers and sisters.,,,0.2325315608108641,0.400224628700933,0.367243810488203
this is beautifull,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Wonderful ! Ceasefire now !,,,0.22976855164687884,0.3157884429601091,0.4544430053930121
"We love you for your selflessness, adherence to your own beliefs, and dignity.",,,0.23152055480895875,0.4282335221357959,0.3402459230552452
Itâs really hard to pick the anti-Semites in this crowd.,,,0.2607127632286031,0.5166777007322538,0.22260953603914313
WIND OF CHANGE,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Albert Einstein would be so proud of them.,,,0.23103034011098922,0.43683215837275996,0.3321375015162509
I love you my brothers and sisters.,,,0.2325315608108641,0.400224628700933,0.367243810488203
"The Zionists must be kicked out of Israel!!
Israeli Zionists are Ashkenazi Jews, i.e. the Kazarian Mafia, and are not Jews.
They are a group of Satan.
They are a fraudulent criminal group!!",,,0.27837752743240923,0.4961995700502947,0.2254229025172961
"... ALL civilized people support Palestine.

#FromTheRiverToTheSea",,,0.22950831311869624,0.45757428887316176,0.31291739800814206
"They donât seem scared and intimidated 
@Baddiel",,,0.39790371336795616,0.36952191547915786,0.232574371152886
"Are they also Hamas?
,
Does that mean they are antisemites?,,,,,,,,,,,,,,
Awesome. ,,,,,,,,,,,,,,
Great job",,,0.23206794938248654,0.4161435255308317,0.3517885250866818
"They donât seem scared and intimidated 
@Baddiel",,,0.39790371336795616,0.36952191547915786,0.232574371152886
That's something!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Awesome.  brothers! Wish I was there yl give those cute kids some treats.""",,,0.2326214767818591,0.3725653912392439,0.394813131978897
"Great job, brothers! Wish I was there yl give those cute kids some treats.",,,0.23269618052160962,0.382884606942787,0.38441921253560346
Let us all stand together  and PRAY for them ,,,0.22824475034657432,0.4712640344446585,0.3004912152087673
I wonder if John Arnold made a stop in the nations capital to bring some cameras into town..,,,0.25099208225005865,0.5281716860436768,0.22083623170626446
We love you all,,,0.23208279596149683,0.35216301780097586,0.4157541862375273
Well done. The people are for Palestine and against the genocidal Zionist regime,,,0.22209090933351835,0.5201341710541829,0.25777491961229876
True heroes.,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
If they can March. So can we all.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
but why are they in the US?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thank you. From a Muslim. Thank you a thousand times.,,,0.23251586677627414,0.4009988128778849,0.3664853203458408
Decent human beings !!!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thank you for your support to the people of Palestine. This is not a matter of religion or race. This is a matter of humanity.,,,0.24897554134080072,0.4717054122238608,0.27931904643533834
What a problem for the US... The Jews and the Jews but Zionists... I wonder if they'd let them walk in FLA... they don't allow ANY manifestation against... Jews! No antisemitism!! Except that the Palestinians are Semites... Freedom of Expression!!! hahahaha,,,0.26970225665907577,0.47168839967833237,0.25860934366259186
Van mÃ©g  tÃ¶bb  csoport?!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Thank very much for exposing the #Zionism and the #Zionists 
Because of your efforts the world  got educated about the evilness of Zionism. 
#ZionismIsNotJudaism",,,0.2857436682496826,0.4640977249066108,0.2501586068437065
"Wow look at all those antisemitic ppl? 

I mean wait... whats the token excuse now for the Zionists when they see this? ",,,0.22600104868750834,0.4915381909769361,0.2824607603355557
I love you all. THANK YOU,,,0.22873765596511886,0.3050805193715391,0.46618182466334196
"Nethanyahu, they all are knows your ugly face 
Shame you killer of innocent Muslims children",,,0.36751177977551863,0.3719484881426551,0.2605397320818263
"
 I do have a genuine question tho about this, I have seen many Israelis calling these rallies as anti Semitic. I mean like if it is, why do the Jewish communities also join in? 

Are you going to call them Kapo? Some of them are Orthodox Jews tho.",,,0.23341598459354745,0.5194768270773071,0.24710718832914555
"
 why is your media not showing this? Have you wondered?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Beautiful gesture! 

When genuine affection can finally win,why kill it with the infection of war?

Israel Govt : You may WIN this war, but you have lost the world..At least listen to the âvoice of sanityâ from your own people!  

Hostages shall return. But the dead left forever.",,,0.30627568196678223,0.43116274516689196,0.26256157286632575
You show your children only when you know firmly you're in the good side,,,0.22393519861411854,0.5074289586190774,0.2686358427668041
"Zionism is not Judaism
Hindutva is not Hinduism",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thank you ,,,0.22866362717897118,0.3043724289285514,0.4669639438924774
"You really have my utmost respect, all the best to you all.",,,0.2321543826648676,0.4138082047286252,0.35403741260650723
"It's acceptable to be anti-Zionist cos they have shown themselves Nazis, it's also acceptable to protest the murderous Isreali government but anything else....",,,0.2681041829367769,0.47171531020655594,0.26018050685666727
Do your best,,,0.22992573987026316,0.31758845776413563,0.45248580236560126
Once again for the back: Israel is not Jews.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
 kind Jewish people of Americaã,,,0.23254654302722952,0.39945071466796145,0.36800274230480906
"#CeasefireNOW #RemoveNetanyahu #TwoStateSolution Don't make the same mistakes as Cyprus, which remains divided for so many decades. Learn from history.",,,0.2471621911607007,0.5327460014747817,0.22009180736451753
We stand with Palestine.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Anthem for Palestine

#Al-Hilal_Ahly #Gaza_Now
#Gazabombing #starlinkforgaza 
#Save_Palestine
Pary for #Gaza
Thatâs from Ukraine and thatâs a Russian tank
Since when is Israel fighting in Ukraine with russian tanks? I am confused.
For the sake of world peace",,,0.2532104662733213,0.5013081718275028,0.24548136189917588
"We have to raise our voices for world peace. Raise your voice for a ceasefire between Palestine and Israel. Free Palestine""",,,0.22820569095139226,0.47165480635422075,0.3001395026943869
Boycott israel,,,0.4603137395825882,0.3104144374307259,0.22927182298668583
"yes but its not a 'state' as it has no fixed borders
@IDF
 blew up a mosque
wonder if it had people inside?",,,0.25351361795709976,0.502913175228422,0.24357320681447817
Goes without saying.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
If there is hell on the earth that is lives of Children in Gaza .,,,0.2955845809112039,0.4767322562804763,0.2276831628083199
Good job By HAMAS,,,0.2326908241652255,0.3867237591453529,0.3805854166894217
That is video from Ukraine! Nice try!,,,0.23098161976007037,0.4376143920736365,0.33140398816629313
Donât spread propaganda,,,0.38365173119055074,0.38365173119055074,0.23269653761889864
Mashallah.. Mashallah.. Praise be to God,,,0.23200680070660823,0.35029185716929734,0.4177013421240945
Allahoakber,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Say God  willing,,,0.2326836826569755,0.3790544817418253,0.3882618356011991
Have some patience and the smoke is still to come.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Allah Huakbar,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Lmao no ,,,0.33140398816629313,0.23098161976007037,0.4376143920736365
Allah is the greatest,,,0.23208279596149683,0.35216301780097586,0.4157541862375273
Typical madrshachap comment,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Standing for israel,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Islam is a terrorist religion,,,0.426281141723905,0.3420986294503412,0.23162022882575384
Typical madrshachap comment,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Standing for israel,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Israel fearlessly fighting for the homeland of judaism people
aggression must not be tolerated
Israel",,,0.298942180297249,0.44064967753818074,0.26040814216457026
Islam is a terrorist religion,,,0.426281141723905,0.3420986294503412,0.23162022882575384
Hey this in not in Gaza .,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Lies and propaganda,,,0.511287923929854,0.2653190020761651,0.22339307399398098
The fascists have got a strong hold on Israel's politics and direction. Like a cult.,,,0.25976101870866575,0.41395697757202243,0.3262820037193117
"Never again 
#CeasefireInGazaNOW #Abu Obeida #Gaza #GazaCeasefire #Gaza_Geniocide #GazaWar #Gaza_under_attack #GazaHolocaust #GenocideinGaza #GenocideJoe #Palestine",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Dear Muslims,

I said âThe world is scared of usâ and many of you called for my death. 

I said âThe world is laughing at usâ and many of you said I was going to âburn in an eternal Hellâ and that I am âa CIA agentâ. 

I said âThe world is worried about usâ and many of you saidâ¦",,,0.26072675507984694,0.49101414872559895,0.24825909619455405
Israel's crimes are exposed. They are clearly by far the most hated country in the world for such barbaric behaviour.,,,0.2908040902779729,0.45153361014723076,0.25766229957479636
Because they are coward and hypocrite nation.,,,0.3212012064063751,0.44857134251468267,0.2302274510789422
"So let's recap the Ceasefire today
1. Israel Shot at crowds around Al Rantisi Hospital injuring 1 man at least
2. Israel shot into a crowd of people trying to reconnect with their families in the North injuring 7 and Killing 2
3. Israel flew drones over Rafah Crossing (1/2)",,,0.23866969589074688,0.5429843892772428,0.21834591483201035
even sky is struggling to suppress the reality.,,,0.3043724289285514,0.4669639438924774,0.22866362717897118
Has the ceasefire been broken already,,,0.33950584479270196,0.4290146908446465,0.23147946436265163
"Better to die fighting for freedom then be a prisoner all the days of your life.
Bob Marley",,,0.3350987954187716,0.36047600711530553,0.30442519746592295
Haaretz has said that racism is a big problem in that place and the regime has incited the far right to the point that they feel theyâre untouchable,,,0.27939551588610273,0.4950349655806732,0.22556951853322402
"Why is Sky News not showing the images? But they could show the fake command center. Do the images have to be approved by someone? The painful thing about this when the hosts interview an Israeli on this glaring evidence, they will allow them conveniently twist the narrative",,,0.2630068659559679,0.48404609420051664,0.2529470398435155
"Freedom lies in being bold.
Robert Frost",,,0.2912249248106532,0.31801415873178823,0.3907609164575585
They are liars,,,0.43409496700987293,0.3347096127023093,0.23119542028781784
Israel's crimes are exposed. They are clearly by far the most hated country in the world for such barbaric behaviour.,,,0.2908040902779729,0.45153361014723076,0.25766229957479636
And Sunak and starmer are backing genocide this is not what the British people stand for,,,0.21692215939706475,0.5508918865440141,0.23218595405892106
So we trust sky news now? Really Glenn?,,,0.23095700091453286,0.4380055361760277,0.33103746290943936
"The ceasefire has allowed the light of truth to shine into the horror of this Genocide, carried out under cover of darkness - both in terms of no electricity & of night-time bombing.
Now, they're providing the evidence of the ethnic cleansing they are committing.",,,0.2664228854617604,0.48935335768294896,0.24422375685529055
War criminals.,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
Any proof of that. Looks more like Hamas is shooting.,,,0.22664729412608764,0.48609060606600035,0.287262099807912
"Israeli terrorist,  75 years of occupation.

Coward Israeli terrorist & children murderers 

God is sufficient for us, and He is the best disposer of affairs.
Allah is all-sufficient for us and the best one to trust in.",,,0.31582829603094026,0.38344596026356537,0.3007257437054945
"""IsraÃ«lische sluipschutters openden het vuur en schoten op de menigte, die gevuld was met mannen, maar ook vrouwen en kinderen, gezinnen""  Alex Crawford over IsraÃ«lische soldaten die Palestijnen neerschoten die op weg waren naar het noorden van Gaza om familieleden te zoeken",,,0.28519948075091434,0.4884264356843264,0.22637408356475922
"Notice a shift in rhetoric with MSM like Sky news and the BBC.

Even they have reached a breaking point. And that is saying something.

They would never report such events. It is clear that Zionist propaganda machine is slowly dissembling.",,,0.2355917713790526,0.5032567739982688,0.2611514546226786
How many civilians did IOF kill on oct 7th? 100% confirmed apache helicopter + tanks fired on civilians-investigation stalled until after war? @intifada reports using israeli intel â> http://tinyurl.com/israelmassacre ,,,0.33618271163862984,0.4325313445979334,0.23128594376343684
And the world is watching,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"""But.....but......Hamas etc etc""",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
So it has only taken 48 days for Sky to finally start to wake up. Slowly but surely...,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I am revolted by The Zionists and their apologists.  People who support zionism disgust me.  I will not vote for anyone who supports Israel.,,,0.26610316894704583,0.4552670121739518,0.2786298188790024
"Was waiting for confirmation for this story because it seems so nonsensical, why do this? Horrid and if you believe in justice, there has to be accountability for this. Snipers shooting into crowds is just criminal.",,,0.27053925992585626,0.4831935152542625,0.24626722481988125
Jesus Christ of almighty.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
War crime continues during ceasefire,,,0.46618182466334196,0.3050805193715391,0.22873765596511886
War creminlas do what they do always,,,0.3435833475331171,0.42471982840125516,0.23169682406562772
Thereâs no crime that is too much for them to commit,,,0.33800245779774674,0.39074421606204224,0.2712533261402111
One word â¦â¦ Barbaric!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Funny how they forgot to mention this on the other channels.,,,0.22609524157983993,0.49076055136683905,0.2831442070533209
"Israel's actions have been brought to light, and they are widely criticized as some of the most disliked due to perceived barbaric behavior.",,,0.277023157124478,0.49775157263172704,0.22522527024379502
Absolutely disgusting .,,,0.4954232235017371,0.27905597647945296,0.22552080001880995
This is what Israel has been doing for years.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
#CeasefireNOW,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
No words describe this horrific all too familiar war crime behaviour by Israeli soldiers .,,,0.42159891861742915,0.34655946923061987,0.23184161215195087
They are the lowest of the low.,,,0.3779072788576403,0.3894162689128915,0.23267645222946812
""" which was filled with men, but also women & children, families "" Even when reporting the truth â¦ it is very telling.",,,0.22120100601487466,0.5258793520095453,0.25291964197558003
That's the most moral military in the world!!!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"For the Israelis, a ceasefire means Hamas has to stop, not them.",,,0.26797071286125707,0.5082013331550914,0.22382795398365143
This is what israhell occupation was doing for years,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
They always break promises and break covenants,,,0.22923737211899264,0.4607050466400845,0.3100575812409228
During the ceasefire? That is bad.,,,0.3502918571692973,0.4177013421240944,0.2320068007066082
"Whereâs mr 
@piersmorgan",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Isnât there a ceasefire?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Psychopaths,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Snipers? They were spraying lead everywhere!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
War Crimes,,,0.4989149553935166,0.2760096009474321,0.22507544365905138
Shocking,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
Heartbreaking,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
Ceasefire.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Ceasefire?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Zionis Israel laknatullah,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
They are shameless,,,0.4009988128778849,0.3664853203458408,0.23251586677627414
"Absolute scum, zionist bast**ds",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
So theyâre breaking the ceasefire day 1,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"because of 
@netanyahu
 @IsraeliPM
 was so pathethic",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Cowards !!!! And criminals,,,0.4297959770785478,0.3387663457545878,0.23143767716686459
They very clearly told people not to go back North,,,0.2272197730177806,0.48102426325336967,0.29175596372884977
Israel soldier cannot fight like real man,,,0.29648769059195884,0.40464320433428314,0.298869105073758
Will the USA or UK condemn Israel for such terrorist practice ???,,,0.3604337613762068,0.4072015203348783,0.23236471828891478
#isarelisaterrorist #IsraeliNewNazism #Netanyahou_A_criminal_of_war,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Oh God,,,0.22992573987026316,0.31758845776413563,0.45248580236560126
"Seems heartless, of course people are missing under the rubble, and the biggest thing is grief.. not knowing if someone is dead or alive the hope they survive and the need inside to affirm just what happened.. there should be no shooting at all.. it is a ceasefire.",,,0.2823852652901783,0.4646443747581141,0.2529703599517076
"It ain't the snipers fault, they are just looking for a promotion.",,,0.22404185024635076,0.5066563007217636,0.26930184903188564
Is this not what they have been doing for 75 years?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Western propaganda media seems to have enough of Arpatheid Israel lies.,,,0.32665136047445853,0.44270048098062653,0.23064815854491497
âThe most moral army in the worldâ. Apparently.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
#Israel_Is_Child_Killer_Demons,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Israel can have foot soldiers inform Palestinians not to advance to the north, and having snipers fire above is dangerous, to say the least during a ceasefire period. Israel, please use common, human sense.",,,0.2610812094316749,0.4991124924789421,0.23980629808938303
Sky News is fake news,,,0.3596794192120416,0.40797795151061367,0.2323426292773446
Her plastic surgeon needs to be fired!,,,0.34321195705955004,0.4251101054099562,0.23167793753049382
Because North Gaza is being ethnically cleansed,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
ISREAL SNIPERS FIRED INTO CROWDS OF MEN WOMEN AND CHILDREN INJUREING AND KILLING TWO THIS HAPPENED TODAY THIS IS BEYOND DISGUSTING,,,0.3413571187108253,0.4270619984946807,0.23158088279449396
"Looking for your family members and going back to the houses IDF demolished is a serious threat to Israeli safety, right 
@JoeBiden
  and 
@JustinTrudeau
...it's all self-defense. Shame!",,,0.293404294157839,0.45557096548110004,0.25102474036106087
"I have never from day one believed Israel not to violate the ceasefire deal. They have never been honest and they will never be. Hypocrisy, lies and false propaganda is what they are good at. Why shooting at innocent women, children, old and men for returning back to the land...?",,,0.24767880633560174,0.4796865026312753,0.272634691033123
"She acknowledged Palestinian children 
P45 in the post",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
#evil,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
.Wars and truces have their moral rules. Israel was established by gangs gathered from all countries of the world. Do not be rooted,,,0.25517900058643855,0.5232007648345467,0.22162023457901478
Firing on noncombatants in other words. These are war crimes. The holocaust was horrible. But why are you as a people taking it out on the the people (muslims) that have historically protected the chosen people.,,,0.2662021600737944,0.4835989852460242,0.25019885468018144
People are trying to get back to collect animals and belongs :(,,,0.2776999201531377,0.49697568769605055,0.2253243921508117
End the Gazacaust now!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
How is this news this is what the Israeli Genocidal Force do on a daily basis. The IGF have murdered over 14000 civilians since the start of their Genocidal assault on the Palestinian people. #EndIsraeliGenocide,,,0.2760096009474321,0.4989149553935166,0.22507544365905138
Israel #NAZI,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"How is this even remotely acceptable, legal permissable....where is the UN? Where is sanity.
The Isreali Government is vile, loathsome and one can only wonder why it has US, UK and EU support.",,,0.25408468719560917,0.47611890602254725,0.2697964067818436
"Based on all statements and actions of Israel and its Western backers, they are trying to ethnically cleanse northern Gaza and annex it.

Some of us already said this, but people are not paying enough attention. And no politician is doing anything concrete to stop that.",,,0.24621001051438335,0.533887356067524,0.2199026334180926
A savage and brutal people. Their true nature has been unveiled.,,,0.36104866013017,0.3588888540669928,0.2800624858028372
Twitter really didn't want to load this video.,,,0.26697466614542725,0.5093593555781586,0.22366597827641427
"I wonder how many of those planning to march on Sunday think this is Israel ""defending itself""?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Isnât that terrorism,,,0.4603137395825882,0.3104144374307259,0.22927182298668583
"Isreali hostages.
Palestine prisoners.

We're on to you msm.",,,0.3064989042404681,0.46461735776243934,0.22888373799709258
What's been happening lately -,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
And they were told not too ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Imagine what will happen after the 4 days,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
if true this is really abominable. Disgusting.,,,0.327889054865528,0.3682180551316622,0.3038928900028098
Camera captures?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I think they said it was closed and to move to the South.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Hamas snipers!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Donât believe anything sky or bbc says anymore sorry,,,0.2548555431019509,0.5235836916653327,0.22156076523271634
But won't show the footage. What a surprise.,,,0.22937417669473273,0.4591397497748303,0.31148607353043706
"Irgun!
Hagana 
CDN.",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Shame on the bringthemhomenow,,,0.3867237591453529,0.3805854166894217,0.2326908241652255
Bangsa monyet  ini mreka tak akan pernah tetapi janji,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
So where's the video?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
VoTE blue nO maTTEr wHat!,,,0.3460427758795404,0.3737407581815981,0.28021646593886146
Wasn't it part of the agreement not to return to the North because its still a war zone ? Ceasefire 7am hamas fire rockets at Israel 7.15am ,,,0.2815255057477183,0.46322970308734485,0.25524479116493687
Israel breaks the cease fire,,,0.3365513594105818,0.43214049950399813,0.23130814108542005
Not true.,,,0.4614876233887257,0.30934440495480836,0.2291679716564659
"Itâs an unpalatable truth , but if a country is attacked it will fight back , if October 7th had not happened we would not be where we are today ,",,,0.28634269252484507,0.47304443127936546,0.24061287619578944
the terms of the truce allowed movement from ânorth to south.â weâve known this for days.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"When an army tells you not to go somewhere, you should listen.",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
